restaurant_id,name,resto_TA_url,nb_reviews,min_price,max_price,keywords,address,phone_number,website,menu,ranking,rating,score,neighborhood,cuisine,food_specificity,place_type,distance_to_bokan
145,Assos Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g3205121-d2189239-Reviews-Assos_Restaurant-Crayford_Greater_London_England.html,397,2,3,"['Mediterranean', 'European', 'Turkish']","140 Crayford Road, Crayford DA1 4ES England",+44 1322 558884,Website not scraped,Menu not scraped,Ranking not found,4.5,,,Turkish,,,15.045
144,Lomito,https://www.tripadvisor.co.uk/Restaurant_Review-g1999999-d2183190-Reviews-Lomito-Northwood_Greater_London_England.html,619,2,3,"['Steakhouse', 'South American', 'Vegan']","41 Green Lane, Northwood HA6 3AE England",+44 1923 829499,Website not scraped,Menu not scraped,#1 of 44 Restaurants in Northwood,4.5,1.0,Northwood,South American,Vegan,Steakhouse,29.704
142,The Canbury Arms,https://www.tripadvisor.co.uk/Restaurant_Review-g504175-d1316803-Reviews-The_Canbury_Arms-Kingston_upon_Thames_Greater_London_England.html,149,2,3,"['Bar', 'British', 'Pub']","49 Canbury Park Road, Kingston upon Thames KT2 6LQ England",+44 20 8255 9129,Website not scraped,Menu not scraped,#6 of 168 Restaurants in Kingston upon Thames,4.5,0.97,Thames,British,,Bar,21.305
143,Istanbul Grill,https://www.tripadvisor.co.uk/Restaurant_Review-g1637597-d18190867-Reviews-Istanbul_Grill-Bromley_Greater_London_England.html,103,2,3,"['Turkish', 'Healthy', 'Vegan']","360 Crofton Road, Bromley BR6 8NN England",+44 1689 856222,Website not scraped,Menu not scraped,#3 of 178 Restaurants in Bromley,5.0,0.989,Bromley,Turkish,Healthy,,15.857
141,Roz Ana,https://www.tripadvisor.co.uk/Restaurant_Review-g504175-d1381962-Reviews-Roz_Ana-Kingston_upon_Thames_Greater_London_England.html,572,2,3,"['Indian', 'Asian', 'Contemporary']","4-8 Kingston Hill, Kingston upon Thames KT2 7NH England",+44 20 8546 6388,Website not scraped,Menu not scraped,Ranking not found,4.5,,,Indian,Contemporary,,20.615
140,Crown & Cushion,https://www.tripadvisor.co.uk/Restaurant_Review-g186417-d8483735-Reviews-Crown_Cushion-Eton_Windsor_Windsor_and_Maidenhead_Berkshire_England.html,187,2,3,"['Bar', 'British', 'Pub']","84 High Street, Eton, Windsor England",+44 1753 861531,Website not scraped,Menu not scraped,Ranking not found,4.5,,,British,,Bar,40.578
136,Richmond Vault Beer Cellar & Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g191301-d3387285-Reviews-Richmond_Vault_Beer_Cellar_Restaurant-Richmond_upon_Thames_Greater_London_England.html,650,2,3,"['Bar', 'British', 'Vegan']","5 Hill Street 7min walk from Richmond station, Richmond TW9 1SX England",+44 20 8332 0055,Website not scraped,Menu not scraped,Ranking not found,4.5,,,British,Vegan,Bar,
138,ASK Italian - Beckenham,https://www.tripadvisor.co.uk/Restaurant_Review-g2549055-d2043267-Reviews-ASK_Italian_Beckenham-Beckenham_Greater_London_England.html,398,2,3,"['Italian', 'Italian', 'Vegan']","2 Bromley Road Ground Floor, Beckenham BR3 5JE England",+44 20 3802 6610,Website not scraped,Menu not scraped,#4 of 88 Restaurants in Beckenham,4.5,0.966,Beckenham,Italian,Vegan,,
137,Annayu Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g191260-d6560606-Reviews-Annayu_Restaurant-Hayes_Greater_London_England.html,697,2,3,"['Indian', 'Asian', 'Vegan']","140 Bath Road, Hayes UB3 5AW England",+44 20 8759 6311,Website not scraped,Menu not scraped,#3 of 83 Restaurants in Hayes,4.5,0.976,Hayes,Indian,Vegan,,29.004
139,Cinnamon Cafe,https://www.tripadvisor.co.uk/Restaurant_Review-g186419-d2685878-Reviews-Cinnamon_Cafe-Windsor_Windsor_and_Maidenhead_Berkshire_England.html,471,1,1,"['Cafe', 'British', 'Vegan']","The Old Ticket Hall Windsor Royal Station Jubilee Arch Windsor Royal Station, Windsor SL4 1PJ England",+44 1753 857879,Website not scraped,Menu not scraped,#9 of 131 Restaurants in Windsor,4.5,0.939,Windsor,British,Vegan,Cafe,
135,Las Iguanas,https://www.tripadvisor.co.uk/Restaurant_Review-g528820-d15835474-Reviews-Las_Iguanas-Wembley_Greater_London_England.html,815,2,3,"['South American', 'South American', 'South American']","Wembley Park Boulevard Unit 97 London Designer Outlet, Wembley HA9 0FD England",+44 20 8629 8886,Website not scraped,Menu not scraped,#3 of 155 Restaurants in Wembley,4.0,0.987,Wembley,South American,,,
134,The Beautiful South,https://www.tripadvisor.co.uk/Restaurant_Review-g580413-d2167706-Reviews-The_Beautiful_South-Enfield_Greater_London_England.html,387,2,3,"['Mediterranean', 'British', 'Vegan']","25A Windmill Hill, Enfield EN2 7AE England",+44 20 8367 1414,Website not scraped,Menu not scraped,#1 of 134 Restaurants in Enfield,4.5,1.0,Enfield,British,Vegan,,17.57
133,Shampan 3 Welling,https://www.tripadvisor.co.uk/Restaurant_Review-g2137059-d977519-Reviews-Shampan_3_Welling-Welling_Greater_London_England.html,597,2,3,"['Indian', 'Asian', 'Indian']","8 Falconwood Parade The Green, Welling DA16 2PL England",+44 20 8304 9569,Website not scraped,Menu not scraped,#1 of 55 Restaurants in Welling,4.5,1.0,Welling,Indian,,,9.485
132,Indian Zest,https://www.tripadvisor.co.uk/Restaurant_Review-g680220-d1342940-Reviews-Indian_Zest-Sunbury_Surrey_England.html,681,2,3,"['Indian', 'Vegan', 'Vegan']","21 Thames Street, Sunbury TW16 5QF England",+44 1932 765000,Website not scraped,Menu not scraped,#1 of 19 Restaurants in Sunbury,4.5,1.0,Sunbury,Indian,Vegan,,28.336
131,Turtle Bay - Staines,https://www.tripadvisor.co.uk/Restaurant_Review-g477981-d10486708-Reviews-Turtle_Bay_Staines-Staines_Surrey_England.html,871,2,3,"['Caribbean', 'Bar', 'Healthy']","24-26 High Street, Staines TW18 4EE England",+44 1784 466660,Website not scraped,Menu not scraped,#4 of 57 Restaurants in Staines,4.5,0.947,Staines,,Healthy,Bar,34.708
130,Poor Boys,https://www.tripadvisor.co.uk/Restaurant_Review-g504175-d12308837-Reviews-Poor_Boys-Kingston_upon_Thames_Greater_London_England.html,408,2,3,"['American', 'African', 'Bar']","5 The Griffin Centre Market Place, Kingston upon Thames KT1 1JT England",+44 20 8546 4777,Website not scraped,Menu not scraped,#5 of 168 Restaurants in Kingston upon Thames,4.5,0.976,Thames,American,,Bar,
129,Galata Pera,https://www.tripadvisor.co.uk/Restaurant_Review-g7377416-d6607813-Reviews-Galata_Pera-Brentford_Ealing_Greater_London_England.html,321,2,3,"['Mediterranean', 'European', 'Turkish']","1 Town Meadow, Brentford, Ealing TW8 0BQ England",+44 20 8560 1798,Website not scraped,Menu not scraped,#2 of 48 Restaurants in Brentford,4.5,0.979,Brentford,Turkish,,,
128,One One Four,https://www.tripadvisor.co.uk/Restaurant_Review-g528818-d13972932-Reviews-One_One_Four-Teddington_Richmond_upon_Thames_Greater_London_England.html,220,2,3,"['International', 'European', 'Vegan']","114 High Street, Teddington, Richmond TW11 8JB England",+44 20 3745 8114,Website not scraped,Menu not scraped,#3 of 51 Restaurants in Teddington,4.5,0.961,Teddington,International,Vegan,,22.668
127,A la Russe,https://www.tripadvisor.co.uk/Restaurant_Review-g186419-d732496-Reviews-A_la_Russe-Windsor_Windsor_and_Maidenhead_Berkshire_England.html,749,2,3,"['French', 'International', 'European']","6 High Street, Windsor SL4 1LD England",+44 1753 833009,Website not scraped,Menu not scraped,#11 of 131 Restaurants in Windsor,4.5,1.0,Windsor,French,,,40.411
126,The Boathouse Cafe and Bar,https://www.tripadvisor.co.uk/Restaurant_Review-g503771-d11926394-Reviews-The_Boathouse_Cafe_and_Bar-Barking_Barking_and_Dagenham_Greater_London_England.html,94,2,3,"['Bar', 'Cafe', 'Vegan']","The Granary 80 Abbey Road Upstairs but with a disabled lift - Call ahead for access., Barking IG11 7BT England",+44 20 8594 7334,Website not scraped,Menu not scraped,#2 of 40 Restaurants in Barking,5.0,0.975,Barking,,Vegan,Bar,
121,Toscana,https://www.tripadvisor.co.uk/Restaurant_Review-g1639613-d2408749-Reviews-Toscana-Sidcup_Greater_London_England.html,480,2,3,"['Italian', 'Italian', 'Italian']","Station Road Station Road, Sidcup DA15 7DH England",+44 20 8309 9550,Website not scraped,Menu not scraped,#3 of 92 Restaurants in Sidcup,4.5,0.978,Sidcup,Italian,,,11.671
122,The Bloomsbury Pub,https://www.tripadvisor.co.uk/Restaurant_Review-g528819-d4939995-Reviews-The_Bloomsbury_Pub-Twickenham_Greater_London_England.html,311,2,3,"['Seafood', 'British', 'Barbecue']","209 Staines Road London, Twickenham TW2 5BB England",+44 20 8898 8112,Website not scraped,Menu not scraped,#5 of 138 Restaurants in Twickenham,4.5,0.971,Twickenham,British,Seafood,,23.751
123,Melisi,https://www.tripadvisor.co.uk/Restaurant_Review-g1869831-d10341769-Reviews-Melisi-Ruislip_Greater_London_England.html,326,2,3,"['Italian', 'Bar', 'Italian']","129 High Street, Ruislip HA4 8JY England",+44 1895 636465,Website not scraped,Menu not scraped,#1 of 80 Restaurants in Ruislip,4.5,1.0,Ruislip,Italian,,Bar,28.755
120,Leila Moroccan and Lebanese Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d6519309-Reviews-Leila_Moroccan_and_Lebanese_Restaurant-London_England.html,332,2,3,"['Lebanese', 'African', 'Mediterranean']","Uxbridge Road, London W5 3NN England",+44 20 8993 2782,Website not scraped,Menu not scraped,"#272 of 16,986 Restaurants in London",4.5,1.0,London,Lebanese,,,18.138
119,Sipson Tandoori Indian Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g191261-d1124938-Reviews-Sipson_Tandoori_Indian_Restaurant-West_Drayton_Greater_London_England.html,948,2,3,"['Indian', 'Asian', 'Indian']","5-9 Harmondsworth Road Heathrow, West Drayton UB7 9JJ England",+44 1895 435515,Website not scraped,Menu not scraped,#1 of 48 Restaurants in West Drayton,4.5,1.0,Drayton,Indian,,,
118,"takaa tak, Hounslow",https://www.tripadvisor.co.uk/Restaurant_Review-g528813-d11979101-Reviews-Takaa_tak_Hounslow-Hounslow_Greater_London_England.html,352,2,3,"['Indian', 'Asian', 'Vegan']","274 Bath Road, Hounslow TW4 7DF England",+44 20 8569 5777,Website not scraped,Menu not scraped,#3 of 185 Restaurants in Hounslow,4.5,0.989,Hounslow,Indian,Vegan,,25.079
117,Masaniello pizzeria,https://www.tripadvisor.co.uk/Restaurant_Review-g1752250-d14008810-Reviews-Masaniello_pizzeria-Surbiton_Kingston_upon_Thames_Greater_London_England.html,84,2,3,"['Italian', 'Italian', 'Mediterranean']","115 Ewell Road, Surbiton, Kingston upon Thames KT6 6AL England",+44 20 8399 8336,Website not scraped,Menu not scraped,#6 of 87 Restaurants in Surbiton,5.0,0.943,Surbiton,Italian,,,22.699
116,The Cranleigh,https://www.tripadvisor.co.uk/Restaurant_Review-g503784-d1018904-Reviews-The_Cranleigh-Hornchurch_Greater_London_England.html,610,2,3,"['European', 'British', 'Vegan']","84 Station Lane, Hornchurch RM12 6LX England",+44 1708 443229,Website not scraped,Menu not scraped,#2 of 93 Restaurants in Hornchurch,4.5,0.989,Hornchurch,British,Vegan,,18.0
115,Dan Thai,https://www.tripadvisor.co.uk/Restaurant_Review-g2536732-d5062724-Reviews-Dan_Thai-Purley_Greater_London_England.html,203,2,3,"['Thai', 'Vegan', 'Vegan']","17 Purley Road Surrey, Purley CR8 2HA England",+44 20 8668 6668,Website not scraped,Menu not scraped,#2 of 32 Restaurants in Purley,4.5,0.969,Purley,Thai,Vegan,,
114,Yo Sushi,https://www.tripadvisor.co.uk/Restaurant_Review-g191301-d7125780-Reviews-Yo_Sushi-Richmond_upon_Thames_Greater_London_England.html,351,2,3,"['Japanese', 'Japanese', 'Asian']","1-2 Kew Road, Richmond TW9 2NQ England",+44 20 3595 1298,Website not scraped,Menu not scraped,#7 of 116 Restaurants in Richmond,4.5,0.948,Richmond,Asian,,,19.235
113,Da Remo Ristorante Italiano,https://www.tripadvisor.co.uk/Restaurant_Review-g616258-d872338-Reviews-Da_Remo_Ristorante_Italiano-Denham_Buckinghamshire_England.html,278,2,3,"['Italian', 'Mediterranean', 'European']","Village Road, Denham UB9 5BE England",+44 1895 832425,Website not scraped,Menu not scraped,#1 of 13 Restaurants in Denham,4.5,1.0,Denham,Italian,,,33.901
112,Steak And Lobster Heathrow,https://www.tripadvisor.co.uk/Restaurant_Review-g191260-d8367259-Reviews-Steak_And_Lobster_Heathrow-Hayes_Greater_London_England.html,1208,2,3,"['Steakhouse', 'Seafood', 'British']","140 Bath Road, Hayes UB3 5AW England bis",+44 20 8817 2583,Website not scraped,Menu not scraped,#2 of 83 Restaurants in Hayes,4.5,0.988,Hayes,British,Seafood,Steakhouse,29.004
111,McDermott's,https://www.tripadvisor.co.uk/Restaurant_Review-g504167-d2627339-Reviews-McDermott_s-Croydon_Greater_London_England.html,635,2,3,"['Seafood', 'British']","Featherbed Lane, Croydon CR0 9AS England",+44 20 8651 1440,Website not scraped,Menu not scraped,#4 of 337 Restaurants in Croydon,4.5,0.991,Croydon,British,Seafood,,16.899
110,Red Onion Cafe,https://www.tripadvisor.co.uk/Restaurant_Review-g1869831-d4292134-Reviews-Red_Onion_Cafe-Ruislip_Greater_London_England.html,268,1,1,"['Cafe', 'British', 'Healthy']","95 High Street, Ruislip HA4 8JB England",+44 1895 636006,Website not scraped,Menu not scraped,#2 of 80 Restaurants in Ruislip,4.5,0.988,Ruislip,British,Healthy,Cafe,28.95
109,Pascal Bistro,https://www.tripadvisor.co.uk/Restaurant_Review-g1639613-d6205458-Reviews-Pascal_Bistro-Sidcup_Greater_London_England.html,458,2,3,"['French', 'European', 'Vegan']","90 Station Road, Sidcup DA15 7DU England",+44 20 8300 8828,Website not scraped,Menu not scraped,#2 of 92 Restaurants in Sidcup,4.5,0.989,Sidcup,French,Vegan,,11.543
107,Treviso Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g191301-d7371292-Reviews-Treviso_Restaurant-Richmond_upon_Thames_Greater_London_England.html,346,2,3,"['Italian', 'Mediterranean', 'European']","94 Kew Road Richmond, Richmond TW9 2PQ England",+44 20 8940 0033,Website not scraped,Menu not scraped,#8 of 116 Restaurants in Richmond,4.5,0.94,Richmond,Italian,,,19.416
106,The Andover Arms,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d3599802-Reviews-The_Andover_Arms-London_England.html,1275,2,3,"['Bar', 'British', 'Pub']","57 Aldensley Road Hammersmith, London W6 0DL England",+44 20 8748 2155,Website not scraped,Menu not scraped,"#268 of 16,986 Restaurants in London",4.5,1.0,London,British,,Bar,14.474
105,Maison du Mezze,https://www.tripadvisor.co.uk/Restaurant_Review-g504175-d13427671-Reviews-Maison_du_Mezze-Kingston_upon_Thames_Greater_London_England.html,198,2,3,"['Lebanese', 'Italian', 'Mediterranean']","The Bentall Centre, Wood St 1st Floor, Kingston upon Thames KT1 1TP England",+44 20 3011 1114,Website not scraped,Menu not scraped,#3 of 168 Restaurants in Kingston upon Thames,4.5,0.988,Thames,Lebanese,,,21.931
108,Di Paolo,https://www.tripadvisor.co.uk/Restaurant_Review-g499485-d2250293-Reviews-Di_Paolo-Gerrards_Cross_Buckinghamshire_England.html,715,7,7,"['European', 'Contemporary', 'Vegan']","22-24 Oak End Way, Gerrards Cross SL9 8BR England",+44 1753 880300,Website not scraped,Menu not scraped,#1 of 21 Restaurants in Gerrards Cross,4.5,1.0,Cross,European,Contemporary,,37.535
104,Squiffy's at the Jolly Coopers,https://www.tripadvisor.co.uk/Restaurant_Review-g1646117-d2337104-Reviews-Squiffy_s_at_the_Jolly_Coopers-Hampton_Greater_London_England.html,323,2,3,"['Bar', 'Mediterranean', 'Spanish']","16 High Street The Jolly Coopers, Hampton TW12 2SJ England",+44 20 8979 3384,Website not scraped,Menu not scraped,#1 of 24 Restaurants in Hampton,4.5,1.0,Hampton,Spanish,,Bar,
103,Hisar Meze Bar,https://www.tripadvisor.co.uk/Restaurant_Review-g2549055-d6001549-Reviews-Hisar_Meze_Bar-Beckenham_Greater_London_England.html,291,2,3,"['Mediterranean', 'European', 'Turkish']","251 High Street, Beckenham BR3 1BN England",+44 20 8650 0755,Website not scraped,Menu not scraped,#3 of 88 Restaurants in Beckenham,4.5,0.977,Beckenham,Turkish,,,10.529
101,Kaniz Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g1076991-d2258500-Reviews-Kaniz_Restaurant-Harmondsworth_Greater_London_England.html,838,2,3,"['Indian', 'Vegan', 'Vegan']","350-352 Bath Road Heathrow, Harmondsworth UB7 0DE England",+44 20 8759 7779,Website not scraped,Menu not scraped,Ranking not found,4.5,,,Indian,Vegan,,30.485
102,Wags N Tales,https://www.tripadvisor.co.uk/Restaurant_Review-g1752250-d11907014-Reviews-Wags_N_Tales-Surbiton_Kingston_upon_Thames_Greater_London_England.html,303,2,3,"['Cafe', 'International', 'British']","7-9 Brighton Road, Surbiton, Kingston upon Thames KT6 5LX England",+44 20 8390 9617,Website not scraped,Menu not scraped,#5 of 87 Restaurants in Surbiton,4.5,0.954,Surbiton,British,,Cafe,23.296
100,Karachi Cuisine,https://www.tripadvisor.co.uk/Restaurant_Review-g504167-d8512924-Reviews-Karachi_Cuisine-Croydon_Greater_London_England.html,547,2,3,"['Indian', 'Asian', 'Middle Eastern']","1113-1115 London Road Norbury, Croydon SW16 4XD England",+44 20 8689 6868,Website not scraped,Menu not scraped,#5 of 337 Restaurants in Croydon,4.5,0.988,Croydon,Indian,,,12.687
99,Sebastian's Italian,https://www.tripadvisor.co.uk/Restaurant_Review-g186419-d5027484-Reviews-Sebastian_s_Italian-Windsor_Windsor_and_Maidenhead_Berkshire_England.html,1461,2,3,"['Italian', 'Italian', 'Italian']","Unit 3 The Archers 2 Goswell Hill, Windsor SL4 1RH England",+44 1753 851418,Website not scraped,Menu not scraped,#7 of 131 Restaurants in Windsor,4.5,0.954,Windsor,Italian,,,
98,Pentolina,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2256999-Reviews-Pentolina-London_England.html,276,2,3,"['Italian', 'Mediterranean', 'European']","71 Blythe Road, London W14 0HP England",+44 20 3010 0091,Website not scraped,Menu not scraped,"#104 of 16,986 Restaurants in London",4.5,1.0,London,Italian,,,13.364
97,Shree Sai Vada Pav,https://www.tripadvisor.co.uk/Restaurant_Review-g580418-d7784932-Reviews-Shree_Sai_Vada_Pav-Harrow_Greater_London_England.html,238,1,1,"['Indian', 'Fast food', 'Asian']","17 Village Way East Pinner, Harrow HA2 7LX England",+44 7411 290644,Website not scraped,Menu not scraped,#3 of 266 Restaurants in Harrow,4.5,0.992,Harrow,Indian,Fast food,,
96,Momo Cafe,https://www.tripadvisor.co.uk/Restaurant_Review-g477981-d2468438-Reviews-Momo_Cafe-Staines_Surrey_England.html,268,2,3,"['Japanese', 'Cafe', 'Japanese']","No. 1 Clarence Street, Staines TW18 4SU England",+44 1784 469111,Website not scraped,Menu not scraped,#3 of 57 Restaurants in Staines,4.5,0.965,Staines,,,Cafe,34.837
190,Social Dhaba - Hatch End,https://www.tripadvisor.co.uk/Restaurant_Review-g15144472-d17628989-Reviews-Social_Dhaba_Hatch_End-Hatch_End_Pinner_Greater_London_England.html,299,2,3,"['Indian', 'Asian', 'Vegan']","294 Uxbridge Rd, Pinner, Hatch End, Pinner HA5 4HR England",+44 20 8428 0111,Website not scraped,Menu not scraped,Ranking not found,4.5,,,Indian,Vegan,,26.985
191,The George,https://www.tripadvisor.co.uk/Restaurant_Review-g1490968-d4020881-Reviews-The_George-Wraysbury_Windsor_and_Maidenhead_Berkshire_England.html,570,2,3,"['Bar', 'British', 'Pub']","29 Windsor Road, Wraysbury TW19 5DE England",+44 1784 482000,Website not scraped,Menu not scraped,Ranking not found,4.5,,,British,,Bar,37.386
216,The Averna Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g504169-d2368123-Reviews-The_Averna_Restaurant-East_Molesey_Molesey_Surrey_England.html,227,2,3,"['Italian', 'Italian', 'Vegan']","142 Walton Road, East Molesey KT8 0HP England",+44 20 8941 3545,Website not scraped,Menu not scraped,Ranking not found,4.5,,,Italian,Vegan,,25.54
215,Sorrento,https://www.tripadvisor.co.uk/Restaurant_Review-g1635501-d2282932-Reviews-Sorrento-Upminster_Greater_London_England.html,202,2,3,"['Italian', 'Mediterranean', 'Vegan']","13 Station Road, Upminster RM14 2SJ England",+44 1708 224165,Website not scraped,Menu not scraped,#2 of 55 Restaurants in Upminster,4.5,0.982,Upminster,Italian,Vegan,,19.879
213,The Green Man,https://www.tripadvisor.co.uk/Restaurant_Review-g616258-d3226841-Reviews-The_Green_Man-Denham_Buckinghamshire_England.html,523,2,3,"['Bar', 'British', 'Pub']","The Green Man Village Road, Denham UB9 5BH England",+44 1895 832760,Website not scraped,Menu not scraped,#2 of 13 Restaurants in Denham,4.5,0.923,Denham,British,,Bar,33.849
214,Chatora,https://www.tripadvisor.co.uk/Restaurant_Review-g11878701-d20105004-Reviews-Chatora-Richmond_Richmond_upon_Thames_Greater_London_England.html,128,2,3,"['Indian', 'Asian', 'Contemporary']","100 Kew Road, Richmond, Richmond TW9 2PQ England",+44 20 8948 6786,Website not scraped,Menu not scraped,Ranking not found,5.0,,,Indian,Contemporary,,19.389
212,Niyom Thai Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g616258-d9459575-Reviews-Niyom_Thai_Restaurant-Denham_Buckinghamshire_England.html,130,2,3,"['Asian', 'Thai', 'Vegan']","6 North Orbital Road, Denham UB9 5HB England",+44 1895 835581,Website not scraped,Menu not scraped,#3 of 13 Restaurants in Denham,5.0,0.846,Denham,Thai,Vegan,,34.136
209,The Retreat Kitchen,https://www.tripadvisor.co.uk/Restaurant_Review-g191301-d12214845-Reviews-The_Retreat_Kitchen-Richmond_upon_Thames_Greater_London_England.html,111,2,3,"['Cafe', 'British', 'Healthy']","16 Hill Rise, Richmond TW10 6UA England",+44 20 8127 0700,Website not scraped,Menu not scraped,#12 of 116 Restaurants in Richmond,5.0,1.0,Richmond,British,Healthy,Cafe,20.088
210,Ciao Bella,https://www.tripadvisor.co.uk/Restaurant_Review-g580427-d2070022-Reviews-Ciao_Bella-Romford_Greater_London_England.html,968,2,3,"['Italian', 'Italian', 'Mediterranean']","95 South Street, Romford RM1 1NX England",+44 1708 725700,Website not scraped,Menu not scraped,#2 of 192 Restaurants in Romford,4.5,0.995,Romford,Italian,,,16.339
211,Strand Cafe,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2720705-Reviews-Strand_Cafe-London_England.html,181,2,3,"['Cafe', 'Asian', 'Thai']","109 Strand on the Green Chiswick, London W4 3NQ England",+44 20 8995 1012,Website not scraped,Menu not scraped,Ranking not found,4.5,,,Thai,,Cafe,18.297
244,Bagattis,https://www.tripadvisor.co.uk/Restaurant_Review-g504167-d1020433-Reviews-Bagattis-Croydon_Greater_London_England.html,650,2,3,"['Italian', 'Vegan', 'Vegan']","56-58 South End, Croydon CR0 1DP England",+44 20 8686 9649,Website not scraped,Menu not scraped,#8 of 337 Restaurants in Croydon,4.5,0.979,Croydon,Italian,Vegan,,15.976
268,Cinnamon Culture,https://www.tripadvisor.co.uk/Restaurant_Review-g1637597-d2095951-Reviews-Cinnamon_Culture-Bromley_Greater_London_England.html,345,4,4,"['Indian', 'Vegan', 'Vegan']","46 Plaistow Lane, Bromley BR1 3PA England",+44 20 8289 0322,Website not scraped,Menu not scraped,Ranking not found,4.5,,,Indian,Vegan,,10.168
274,Rangrez,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d730732-Reviews-Rangrez-London_England.html,718,2,3,"['Indian', 'Asian', 'Vegan']","32 Fulham Palace Road, London W6 9PH England",+44 20 8563 7176,Website not scraped,Menu not scraped,"#774 of 16,986 Restaurants in London",4.5,1.0,London,Indian,Vegan,,13.931
289,The Three Oaks,https://www.tripadvisor.co.uk/Restaurant_Review-g499485-d2240348-Reviews-The_Three_Oaks-Gerrards_Cross_Buckinghamshire_England.html,868,2,3,"['Bar', 'European', 'British']","Austenwood Lane Chalfont st Peter, Gerrards Cross SL9 8NL England",+44 1753 899016,Website not scraped,Menu not scraped,#2 of 21 Restaurants in Gerrards Cross,4.5,0.952,Cross,British,,Bar,38.728
285,Tapas Revolution,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2389743-Reviews-Tapas_Revolution-London_England.html,572,2,3,"['Mediterranean', 'European', 'Spanish']","Ariel Way The Balcony, Westfield Shopping Centre, London W12 7SL England",+44 20 8743 9934,Website not scraped,Menu not scraped,"#694 of 16,986 Restaurants in London",4.5,1.0,London,Spanish,,,
288,Zufa Restaurants,https://www.tripadvisor.co.uk/Restaurant_Review-g1999999-d8306107-Reviews-Zufa_Restaurants-Northwood_Greater_London_England.html,309,2,3,"['Lebanese', 'Vegan', 'Vegan']","Joel Street, Northwood HA6 1NU England",+44 1923 840152,Website not scraped,Menu not scraped,#3 of 44 Restaurants in Northwood,4.5,0.955,Northwood,Lebanese,Vegan,,28.929
284,Maurizio Barca,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12789362-Reviews-Maurizio_Barca-London_England.html,261,2,3,"['Italian', 'Italian', 'Mediterranean']","102 North End Road, London W14 9EX England",+44 20 7460 6231,Website not scraped,Menu not scraped,"#208 of 16,986 Restaurants in London",4.5,1.0,London,Italian,,,12.743
287,The Oak,https://www.tripadvisor.co.uk/Restaurant_Review-g1637597-d6895748-Reviews-The_Oak-Bromley_Greater_London_England.html,144,2,3,"['Bar', 'British', 'Pub']","206 Widmore Road, Bromley BR1 2RH England",+44 20 8460 0459,Website not scraped,Menu not scraped,#6 of 178 Restaurants in Bromley,4.5,0.972,Bromley,British,,Bar,10.926
282,Chapter One,https://www.tripadvisor.co.uk/Restaurant_Review-g1934185-d1014980-Reviews-Chapter_One-Orpington_Bromley_Greater_London_England.html,1782,4,4,"['European', 'British', 'Contemporary']","Farnborough Common Locksbottom, Kent, Orpington, Bromley BR6 8NF England",+44 1689 854848,Website not scraped,Menu not scraped,Ranking not found,4.5,,,British,Contemporary,,
286,Royal Kitchen,https://www.tripadvisor.co.uk/Restaurant_Review-g1639613-d21404282-Reviews-Royal_Kitchen-Sidcup_Greater_London_England.html,44,2,3,[],"135-137 Station Road, Sidcup DA15 7AA England",+44 20 3745 6171,Website not scraped,Menu not scraped,Ranking not found,5.0,,,,,,11.434
283,Caffe Gondola,https://www.tripadvisor.co.uk/Restaurant_Review-g190796-d2687836-Reviews-Caffe_Gondola-Egham_Surrey_England.html,216,2,3,"['Italian', 'Italian', 'Vegan']","168 High Street, Egham TW20 9HP England",+44 1784 477217,Website not scraped,Menu not scraped,#8 of 33 Restaurants in Egham,4.5,0.788,Egham,Italian,Vegan,,37.158
280,Blue Harbour Seafood Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g1637597-d7285761-Reviews-Blue_Harbour_Seafood_Restaurant-Bromley_Greater_London_England.html,369,2,3,"['Seafood', 'British', 'Vegan']","250 High Street, Bromley BR1 1PG England",+44 20 8313 1379,Website not scraped,Menu not scraped,#5 of 178 Restaurants in Bromley,4.5,0.978,Bromley,British,Seafood,,10.737
278,Two  Brewers Pub,https://www.tripadvisor.co.uk/Restaurant_Review-g186419-d1581685-Reviews-Two_Brewers_Pub-Windsor_Windsor_and_Maidenhead_Berkshire_England.html,613,2,3,"['Bar', 'British', 'Pub']","34 Park Street, Windsor SL4 1LB England",+44 872 107 7077,Website not scraped,Menu not scraped,Ranking not found,4.0,,,British,,Bar,40.27
